Store,Month,Year,Holiday_Flag,Weekly_Sales,CPI,Unemployment
11,9,2011,0,1190515.83,220.085696,7.567
11,10,2011,0,1346271.06,220.4299007,7.197
11,10,2011,0,1286388.96,220.7486167,7.197
11,10,2011,0,1325107.53,220.9144005,7.197
11,10,2011,0,1310684.1,221.0801842,7.197
11,11,2011,0,1458287.38,221.245968,7.197
11,11,2011,0,1366053.69,221.4117517,7.197
11,11,2011,0,1315091.63,221.6432852,7.197
11,11,2011,1,1848953.48,221.9011185,7.197
11,12,2011,0,1399322.44,222.1589519,7.197
11,12,2011,0,1646655.94,222.4167852,7.197
11,12,2011,0,1783910.06,222.6426418,7.197
11,12,2011,0,2213518.5,222.8258628,7.197
11,12,2011,1,1352084.21,223.0090839,7.197
11,1,2012,0,1283885.55,223.1923049,6.833
11,1,2012,0,1264736.59,223.3755259,6.833
11,1,2012,0,1207303.29,223.4700552,6.833
11,1,2012,0,1162675.85,223.5645845,6.833
11,2,2012,0,1376732.18,223.6591137,6.833
11,2,2012,1,1574287.76,223.753643,6.833
11,2,2012,0,1569607.94,223.9170153,6.833
11,2,2012,0,1379473.03,224.1320199,6.833
11,3,2012,0,1438383.44,224.3470245,6.833
11,3,2012,0,1413382.76,224.5620291,6.833
11,3,2012,0,1441884.28,224.7166953,6.833
11,3,2012,0,1300593.61,224.7909104,6.833
11,3,2012,0,1300104.03,224.8651254,6.833
11,4,2012,0,1596325.01,224.9393405,6.664
11,4,2012,0,1472752.01,225.0135556,6.664
11,4,2012,0,1315356.99,225.0689541,6.664
11,4,2012,0,1236238.29,225.1243526,6.664
11,5,2012,0,1370251.22,225.1797511,6.664
11,5,2012,0,1300147.07,225.2351496,6.664
11,5,2012,0,1352442.31,225.2512024,6.664
11,5,2012,0,1297335.87,225.2515168,6.664
11,6,2012,0,1361595.33,225.2518313,6.664
11,6,2012,0,1414343.53,225.2521458,6.664
11,6,2012,0,1417875.42,225.2644795,6.664
11,6,2012,0,1355680.3,225.3068615,6.664
11,6,2012,0,1297028.6,225.3492435,6.664
11,7,2012,0,1461129.94,225.3916254,6.334
11,7,2012,0,1320239.51,225.4340074,6.334
11,7,2012,0,1344483.81,225.4438827,6.334
11,7,2012,0,1272395.02,225.4537579,6.334
11,8,2012,0,1399341.07,225.4636332,6.334
11,8,2012,0,1388973.65,225.4735085,6.334
11,8,2012,0,1421307.2,225.5558664,6.334
11,8,2012,0,1409515.73,225.6925864,6.334
11,8,2012,0,1372872.35,225.8293063,6.334
11,9,2012,1,1304584.4,225.9660263,6.334
11,9,2012,0,1267675.05,226.1122067,6.334
11,9,2012,0,1326132.98,226.3151496,6.334
11,9,2012,0,1227430.73,226.5180926,6.334
11,10,2012,0,1422794.26,226.7210356,6.034
11,10,2012,0,1311965.09,226.9239785,6.034
11,10,2012,0,1232073.18,226.9688442,6.034
11,10,2012,0,1200729.45,226.9873637,6.034
12,2,2010,0,1100046.37,126.4420645,13.975
12,2,2010,1,1117863.33,126.4962581,13.975
12,2,2010,0,1095421.65,126.5262857,13.975
12,2,2010,0,1048617.17,126.5522857,13.975
12,3,2010,0,1077018.27,126.5782857,13.975
12,3,2010,0,985594.23,126.6042857,13.975
12,3,2010,0,972088.34,126.6066452,13.975
12,3,2010,0,981615.81,126.6050645,13.975
12,4,2010,0,1011822.3,126.6034839,14.099
12,4,2010,0,1041238.87,126.6019032,14.099
12,4,2010,0,957997.52,126.5621,14.099
12,4,2010,0,993833.44,126.4713333,14.099
12,4,2010,0,954220.22,126.3805667,14.099
12,5,2010,0,1043240.27,126.2898,14.099
12,5,2010,0,966054.97,126.2085484,14.099
12,5,2010,0,958374.56,126.1843871,14.099
12,5,2010,0,955451.16,126.1602258,14.099
12,6,2010,0,1049357.36,126.1360645,14.099
12,6,2010,0,1016039.71,126.1119032,14.099
12,6,2010,0,956211.2,126.114,14.099
12,6,2010,0,958007.69,126.1266,14.099
12,7,2010,0,951957.31,126.1392,14.18
12,7,2010,0,943506.28,126.1518,14.18
12,7,2010,0,916402.76,126.1498065,14.18
12,7,2010,0,912403.67,126.1283548,14.18
12,7,2010,0,913548.25,126.1069032,14.18
12,8,2010,0,967576.95,126.0854516,14.18
12,8,2010,0,928264.4,126.064,14.18
12,8,2010,0,948447.34,126.0766452,14.18
12,8,2010,0,1004516.46,126.0892903,14.18
12,9,2010,0,1075758.55,126.1019355,14.18
12,9,2010,1,903119.03,126.1145806,14.18
12,9,2010,0,852882.61,126.1454667,14.18
12,9,2010,0,851919.34,126.1900333,14.18
12,10,2010,0,850936.26,126.2346,14.313
12,10,2010,0,918335.68,126.2791667,14.313
12,10,2010,0,862419.84,126.3266774,14.313
12,10,2010,0,857883.46,126.3815484,14.313
12,10,2010,0,955294.7,126.4364194,14.313
12,11,2010,0,929690.71,126.4912903,14.313
12,11,2010,0,942475.24,126.5461613,14.313
12,11,2010,0,894493.7,126.6072,14.313
12,11,2010,1,1601377.41,126.6692667,14.313
12,12,2010,0,1069533.17,126.7313333,14.313
12,12,2010,0,1121934.15,126.7934,14.313
12,12,2010,0,1295605.35,126.8794839,14.313
12,12,2010,0,1768249.89,126.9835806,14.313
12,12,2010,1,891736.91,127.0876774,14.313
12,1,2011,0,910110.24,127.1917742,14.021
12,1,2011,0,812011.8,127.3009355,14.021
12,1,2011,0,802105.5,127.4404839,14.021
12,1,2011,0,873119.06,127.5800323,14.021
12,2,2011,0,1046068.17,127.7195806,14.021
12,2,2011,1,1086421.57,127.859129,14.021
12,2,2011,0,1128485.1,127.99525,14.021
12,2,2011,0,1046203.72,128.13,14.021
12,3,2011,0,1085248.21,128.26475,14.021
12,3,2011,0,997672.62,128.3995,14.021
12,3,2011,0,1009502.01,128.5121935,14.021
12,3,2011,0,954107.32,128.6160645,14.021
12,4,2011,0,1005463.49,128.7199355,13.736
12,4,2011,0,998362.05,128.8238065,13.736
12,4,2011,0,990951.77,128.9107333,13.736
12,4,2011,0,1016019.47,128.9553,13.736
12,4,2011,0,994966.1,128.9998667,13.736
12,5,2011,0,1021154.48,129.0444333,13.736
12,5,2011,0,977033.5,129.089,13.736
12,5,2011,0,924134.99,129.0756774,13.736
12,5,2011,0,964332.51,129.0623548,13.736
12,6,2011,0,970328.68,129.0490323,13.736
12,6,2011,0,996937.95,129.0357097,13.736
12,6,2011,0,986504.93,129.0432,13.736
12,6,2011,0,997282.75,129.0663,13.736
12,7,2011,0,961993.34,129.0894,13.503
12,7,2011,0,943717.38,129.1125,13.503
12,7,2011,0,936001.98,129.1338387,13.503
12,7,2011,0,922231.92,129.1507742,13.503
12,7,2011,0,890547.07,129.1677097,13.503
12,8,2011,0,988712.52,129.1846452,13.503
12,8,2011,0,955913.68,129.2015806,13.503
12,8,2011,0,966817.24,129.2405806,13.503
12,8,2011,0,1017593.47,129.2832581,13.503
12,9,2011,0,1052051.45,129.3259355,13.503
12,9,2011,1,922850.57,129.3686129,13.503
12,9,2011,0,889290.23,129.4306,13.503
12,9,2011,0,871692.74,129.5183333,13.503
12,9,2011,0,866401.45,129.6060667,13.503
12,10,2011,0,951244.66,129.6938,12.89
12,10,2011,0,927600.01,129.7706452,12.89
12,10,2011,0,938604.58,129.7821613,12.89
12,10,2011,0,990926.38,129.7936774,12.89
12,11,2011,0,1051944.79,129.8051935,12.89
12,11,2011,0,1095091.53,129.8167097,12.89
12,11,2011,0,970641.34,129.8268333,12.89
12,11,2011,1,1591920.42,129.8364,12.89
12,12,2011,0,1071383.1,129.8459667,12.89
12,12,2011,0,1189646.45,129.8555333,12.89
12,12,2011,0,1293404.18,129.8980645,12.89
12,12,2011,0,1617612.03,129.9845484,12.89
12,12,2011,1,1111638.07,130.0710323,12.89
12,1,2012,0,945823.65,130.1575161,12.187
12,1,2012,0,865467.86,130.244,12.187
12,1,2012,0,855922.64,130.2792258,12.187
12,1,2012,0,888203.69,130.3144516,12.187
12,2,2012,0,1058767.95,130.3496774,12.187
12,2,2012,1,1199330.85,130.3849032,12.187
12,2,2012,0,1240048.85,130.4546207,12.187
12,2,2012,0,1112034.72,130.5502069,12.187
12,3,2012,0,1147636.96,130.6457931,12.187
12,3,2012,0,1113208.57,130.7413793,12.187
12,3,2012,0,1088498.52,130.8261935,12.187
12,3,2012,0,1045419.87,130.8966452,12.187
12,3,2012,0,1025382.22,130.9670968,12.187
12,4,2012,0,1128765.71,131.0375484,11.627
12,4,2012,0,1083811.19,131.108,11.627
12,4,2012,0,1006486.96,131.1173333,11.627
12,4,2012,0,1004252.38,131.1266667,11.627
12,5,2012,0,1073433.69,131.136,11.627
12,5,2012,0,1041995.22,131.1453333,11.627
12,5,2012,0,1020486.05,131.0983226,11.627
12,5,2012,0,991514.21,131.0287742,11.627
12,6,2012,0,981345.2,130.9592258,11.627
12,6,2012,0,1086231.47,130.8896774,11.627
12,6,2012,0,1019555.51,130.8295333,11.627
12,6,2012,0,981386.25,130.7929,11.627
12,6,2012,0,943124.74,130.7562667,11.627
12,7,2012,0,1014898.78,130.7196333,10.926
12,7,2012,0,960312.75,130.683,10.926
12,7,2012,0,941550.34,130.7012903,10.926
12,7,2012,0,916967.92,130.7195806,10.926
12,8,2012,0,958667.23,130.737871,10.926
12,8,2012,0,984689.9,130.7561613,10.926
12,8,2012,0,1005003.12,130.7909677,10.926
12,8,2012,0,1048101.39,130.8381613,10.926
12,8,2012,0,1061943.49,130.8853548,10.926
12,9,2012,1,955146.04,130.9325484,10.926
12,9,2012,0,885892.37,130.9776667,10.926
12,9,2012,0,922735.37,131.0103333,10.926
12,9,2012,0,880415.67,131.043,10.926
12,10,2012,0,979825.92,131.0756667,10.199
12,10,2012,0,934917.47,131.1083333,10.199
12,10,2012,0,960945.43,131.1499677,10.199
12,10,2012,0,974697.6,131.1930968,10.199
13,2,2010,0,1967220.53,126.4420645,8.316
13,2,2010,1,2030933.46,126.4962581,8.316
13,2,2010,0,1970274.64,126.5262857,8.316
13,2,2010,0,1817850.32,126.5522857,8.316
13,3,2010,0,1939980.43,126.5782857,8.316
13,3,2010,0,1840686.94,126.6042857,8.316
13,3,2010,0,1879794.89,126.6066452,8.316
13,3,2010,0,1882095.98,126.6050645,8.316
13,4,2010,0,2142482.14,126.6034839,8.107
13,4,2010,0,1898321.33,126.6019032,8.107
13,4,2010,0,1819660.44,126.5621,8.107
13,4,2010,0,1909330.77,126.4713333,8.107
13,4,2010,0,1785823.37,126.3805667,8.107
13,5,2010,0,2005478.46,126.2898,8.107
13,5,2010,0,1890273.44,126.2085484,8.107
13,5,2010,0,1853657.6,126.1843871,8.107
13,5,2010,0,1877358.86,126.1602258,8.107
13,6,2010,0,2022705.22,126.1360645,8.107
13,6,2010,0,2037880.96,126.1119032,8.107
13,6,2010,0,2003435.31,126.114,8.107
13,6,2010,0,1970340.25,126.1266,8.107
13,7,2010,0,2018314.71,126.1392,7.951
13,7,2010,0,1870843.9,126.1518,7.951
13,7,2010,0,1932231.05,126.1498065,7.951
13,7,2010,0,1907351.2,126.1283548,7.951
13,7,2010,0,1817887.23,126.1069032,7.951
13,8,2010,0,1969121.45,126.0854516,7.951
13,8,2010,0,1877592.55,126.064,7.951
13,8,2010,0,1997397.63,126.0766452,7.951
13,8,2010,0,1908278.27,126.0892903,7.951
13,9,2010,0,1911852.58,126.1019355,7.951
13,9,2010,1,1772143.94,126.1145806,7.951
13,9,2010,0,1790279.74,126.1454667,7.951
13,9,2010,0,1705655.09,126.1900333,7.951
13,10,2010,0,1765584.48,126.2346,7.795
13,10,2010,0,1871924.07,126.2791667,7.795
13,10,2010,0,1851431.06,126.3266774,7.795
13,10,2010,0,1796949.59,126.3815484,7.795
13,10,2010,0,1887895.07,126.4364194,7.795
13,11,2010,0,1854967.66,126.4912903,7.795
13,11,2010,0,1939964.63,126.5461613,7.795
13,11,2010,0,1925393.91,126.6072,7.795
13,11,2010,1,2766400.05,126.6692667,7.795
13,12,2010,0,2083379.89,126.7313333,7.795
13,12,2010,0,2461468.35,126.7934,7.795
13,12,2010,0,2771646.81,126.8794839,7.795
13,12,2010,0,3595903.2,126.9835806,7.795
13,12,2010,1,1675292.0,127.0876774,7.795
13,1,2011,0,1744544.39,127.1917742,7.47
13,1,2011,0,1682316.31,127.3009355,7.47
13,1,2011,0,1770177.37,127.4404839,7.47
13,1,2011,0,1633663.12,127.5800323,7.47
13,2,2011,0,1848186.58,127.7195806,7.47
13,2,2011,1,1944438.9,127.859129,7.47
13,2,2011,0,2003480.59,127.99525,7.47
13,2,2011,0,1831933.95,128.13,7.47
13,3,2011,0,1894960.68,128.26475,7.47
13,3,2011,0,1852432.58,128.3995,7.47
13,3,2011,0,1852443.78,128.5121935,7.47
13,3,2011,0,1807545.43,128.6160645,7.47
13,4,2011,0,1864238.64,128.7199355,7.193
13,4,2011,0,1887465.04,128.8238065,7.193
13,4,2011,0,1950994.04,128.9107333,7.193
13,4,2011,0,2124316.34,128.9553,7.193
13,4,2011,0,1895583.12,128.9998667,7.193
13,5,2011,0,1986380.4,129.0444333,7.193
13,5,2011,0,1958823.56,129.089,7.193
13,5,2011,0,1860923.55,129.0756774,7.193
13,5,2011,0,1866369.93,129.0623548,7.193
13,6,2011,0,1935593.87,129.0490323,7.193
13,6,2011,0,1997816.98,129.0357097,7.193
13,6,2011,0,2086433.49,129.0432,7.193
13,6,2011,0,2009163.08,129.0663,7.193
13,7,2011,0,2048035.74,129.0894,6.877
13,7,2011,0,2021699.38,129.1125,6.877
13,7,2011,0,1956813.31,129.1338387,6.877
13,7,2011,0,1987089.36,129.1507742,6.877
13,7,2011,0,1880785.69,129.1677097,6.877
13,8,2011,0,2076231.8,129.1846452,6.877
13,8,2011,0,1970341.38,129.2015806,6.877
13,8,2011,0,2090340.98,129.2405806,6.877
13,8,2011,0,2035244.54,129.2832581,6.877
13,9,2011,0,1953628.82,129.3259355,6.877
13,9,2011,1,1872921.31,129.3686129,6.877
13,9,2011,0,1923223.82,129.4306,6.877
13,9,2011,0,1847430.96,129.5183333,6.877
13,9,2011,0,1835662.69,129.6060667,6.877
13,10,2011,0,2067232.56,129.6938,6.392
13,10,2011,0,1929659.07,129.7706452,6.392
13,10,2011,0,1973544.27,129.7821613,6.392
13,10,2011,0,1948733.81,129.7936774,6.392
13,11,2011,0,2036317.54,129.8051935,6.392
13,11,2011,0,2111592.09,129.8167097,6.392
13,11,2011,0,2016323.51,129.8268333,6.392
13,11,2011,1,2864170.61,129.8364,6.392
13,12,2011,0,2051315.66,129.8459667,6.392
13,12,2011,0,2462779.06,129.8555333,6.392
13,12,2011,0,2760346.71,129.8980645,6.392
13,12,2011,0,3556766.03,129.9845484,6.392
13,12,2011,1,1969056.91,130.0710323,6.392
13,1,2012,0,1865752.78,130.1575161,6.104
13,1,2012,0,1794962.64,130.244,6.104
13,1,2012,0,1811606.21,130.2792258,6.104
13,1,2012,0,1733983.09,130.3144516,6.104
13,2,2012,0,1927780.74,130.3496774,6.104
13,2,2012,1,2069284.57,130.3849032,6.104
13,2,2012,0,2214477.06,130.4546207,6.104
13,2,2012,0,1929768.03,130.5502069,6.104
13,3,2012,0,1969742.76,130.6457931,6.104
13,3,2012,0,1986445.65,130.7413793,6.104
13,3,2012,0,2025582.62,130.8261935,6.104
13,3,2012,0,1904421.74,130.8966452,6.104
13,3,2012,0,1948982.7,130.9670968,6.104
13,4,2012,0,2271614.76,131.0375484,5.965
13,4,2012,0,2057637.86,131.108,5.965
13,4,2012,0,1955689.12,131.1173333,5.965
13,4,2012,0,1970121.65,131.1266667,5.965
13,5,2012,0,1995994.51,131.136,5.965
13,5,2012,0,2080764.17,131.1453333,5.965
13,5,2012,0,2131900.55,131.0983226,5.965
13,5,2012,0,2043349.41,131.0287742,5.965
13,6,2012,0,2035431.39,130.9592258,5.965
13,6,2012,0,2182437.9,130.8896774,5.965
13,6,2012,0,2152229.11,130.8295333,5.965
13,6,2012,0,2094373.0,130.7929,5.965
13,6,2012,0,2037663.71,130.7562667,5.965
13,7,2012,0,2184980.35,130.7196333,5.765
13,7,2012,0,2002750.99,130.683,5.765
13,7,2012,0,2053089.32,130.7012903,5.765
13,7,2012,0,1914430.53,130.7195806,5.765
13,8,2012,0,2044148.23,130.737871,5.765
13,8,2012,0,2041019.92,130.7561613,5.765
13,8,2012,0,2095769.18,130.7909677,5.765
13,8,2012,0,2059458.25,130.8381613,5.765
13,8,2012,0,2073855.42,130.8853548,5.765
13,9,2012,1,2165796.31,130.9325484,5.765
13,9,2012,0,1919917.03,130.9776667,5.765
13,9,2012,0,1938379.66,131.0103333,5.765
13,9,2012,0,1927664.11,131.043,5.765
13,10,2012,0,2041918.74,131.0756667,5.621
13,10,2012,0,1999079.44,131.1083333,5.621
13,10,2012,0,2018010.15,131.1499677,5.621
13,10,2012,0,2035189.66,131.1930968,5.621
14,2,2010,0,2623469.95,181.8711898,8.992
14,2,2010,1,1704218.84,181.982317,8.992
14,2,2010,0,2204556.7,182.0347816,8.992
14,2,2010,0,2095591.63,182.0774691,8.992
14,3,2010,0,2237544.75,182.1201566,8.992
14,3,2010,0,2156035.06,182.1628441,8.992
14,3,2010,0,2066219.3,182.0779857,8.992
14,3,2010,0,2050396.27,181.9718697,8.992
14,4,2010,0,2495630.51,181.8657537,8.899
14,4,2010,0,2258781.28,181.7596377,8.899
14,4,2010,0,2121788.61,181.6924769,8.899
14,4,2010,0,2138144.91,181.6772564,8.899
14,4,2010,0,2082355.12,181.6620359,8.899
14,5,2010,0,2370116.52,181.6468154,8.899
14,5,2010,0,2129771.13,181.6612792,8.899
14,5,2010,0,2108187.1,181.8538486,8.899
14,5,2010,0,2227152.16,182.0464181,8.899
14,6,2010,0,2363601.47,182.2389876,8.899
14,6,2010,0,2249570.04,182.4315571,8.899
14,6,2010,0,2248645.59,182.4424199,8.899
14,6,2010,0,2246179.91,182.3806,8.899
14,7,2010,0,2334788.42,182.3187801,8.743
14,7,2010,0,2236209.13,182.2569603,8.743
14,7,2010,0,2130287.27,182.2604411,8.743
14,7,2010,0,2044155.39,182.3509895,8.743
14,7,2010,0,2054843.28,182.4415378,8.743
14,8,2010,0,2219813.5,182.5320862,8.743
14,8,2010,0,2052984.81,182.6226346,8.743
14,8,2010,0,2057138.31,182.6165205,8.743
14,8,2010,0,2020332.07,182.6104063,8.743
14,9,2010,0,2182563.66,182.6042922,8.743
14,9,2010,1,2191767.76,182.598178,8.743
14,9,2010,0,1953539.85,182.622509,8.743
14,9,2010,0,1879891.13,182.6696737,8.743
14,10,2010,0,1855703.66,182.7168385,8.724
14,10,2010,0,2091663.2,182.7640032,8.724
14,10,2010,0,1932162.63,182.8106203,8.724
14,10,2010,0,1936621.09,182.8558685,8.724
14,10,2010,0,1984768.34,182.9011166,8.724
14,11,2010,0,2078417.47,182.9463648,8.724
14,11,2010,0,2092189.06,182.9916129,8.724
14,11,2010,0,1968462.58,182.8989385,8.724
14,11,2010,1,2921709.71,182.7832769,8.724
14,12,2010,0,2258489.63,182.6676154,8.724
14,12,2010,0,2600519.26,182.5519538,8.724
14,12,2010,0,2762861.41,182.517732,8.724
14,12,2010,0,3818686.45,182.54459,8.724
14,12,2010,1,1623716.46,182.5714479,8.724
14,1,2011,0,1864746.1,182.5983058,8.549
14,1,2011,0,1699095.9,182.6585782,8.549
14,1,2011,0,1743188.87,182.9193368,8.549
14,1,2011,0,1613718.38,183.1800955,8.549
14,2,2011,0,1995891.87,183.4408542,8.549
14,2,2011,1,1980405.03,183.7016129,8.549
14,2,2011,0,2019031.67,183.9371353,8.549
14,2,2011,0,1875708.88,184.1625632,8.549
14,3,2011,0,2041215.61,184.3879911,8.549
14,3,2011,0,1931104.67,184.613419,8.549
14,3,2011,0,1932491.42,184.809719,8.549
14,3,2011,0,1879451.23,184.9943679,8.549
14,4,2011,0,1869110.55,185.1790167,8.521
14,4,2011,0,2037798.88,185.3636656,8.521
14,4,2011,0,1974960.86,185.5339821,8.521
14,4,2011,0,2256461.39,185.6684673,8.521
14,4,2011,0,1930617.64,185.8029526,8.521
14,5,2011,0,2095599.93,185.9374378,8.521
14,5,2011,0,2004330.3,186.0719231,8.521
14,5,2011,0,1959967.8,185.9661154,8.521
14,5,2011,0,2080694.24,185.8603077,8.521
14,6,2011,0,2079899.47,185.7545,8.521
14,6,2011,0,2132446.0,185.6486923,8.521
14,6,2011,0,2082083.34,185.6719333,8.521
14,6,2011,0,2069523.52,185.7919609,8.521
14,7,2011,0,2074668.19,185.9119885,8.625
14,7,2011,0,2063401.06,186.032016,8.625
14,7,2011,0,1953544.76,186.1399808,8.625
14,7,2011,0,1882070.88,186.2177885,8.625
14,7,2011,0,1871021.01,186.2955962,8.625
14,8,2011,0,2066020.69,186.3734038,8.625
14,8,2011,0,1928773.82,186.4512115,8.625
14,8,2011,0,1896873.99,186.5093071,8.625
14,8,2011,0,2273470.62,186.5641172,8.625
14,9,2011,0,1750891.47,186.6189274,8.625
14,9,2011,1,2202742.9,186.6737376,8.625
14,9,2011,0,1864637.89,186.8024,8.625
14,9,2011,0,1871555.64,187.0295321,8.625
14,9,2011,0,1809989.29,187.2566641,8.625
14,10,2011,0,2078796.76,187.4837962,8.523
14,10,2011,0,1890870.75,187.6917481,8.523
14,10,2011,0,2009004.59,187.7846197,8.523
14,10,2011,0,2056846.12,187.8774913,8.523
14,11,2011,0,2174056.71,187.9703629,8.523
14,11,2011,0,2081534.65,188.0632345,8.523
14,11,2011,0,1969360.72,188.1983654,8.523
14,11,2011,1,2685351.81,188.3504,8.523
14,12,2011,0,2143080.57,188.5024346,8.523
14,12,2011,0,2470581.29,188.6544692,8.523
14,12,2011,0,2594363.09,188.7979349,8.523
14,12,2011,0,3369068.99,188.9299752,8.523
14,12,2011,1,1914148.89,189.0620155,8.523
14,1,2012,0,1859144.96,189.1940558,8.424
14,1,2012,0,1696248.27,189.3260962,8.424
14,1,2012,0,1789113.32,189.4214733,8.424
14,1,2012,0,1595362.27,189.5168505,8.424
14,2,2012,0,1877410.36,189.6122277,8.424
14,2,2012,1,2077256.24,189.7076048,8.424
14,2,2012,0,2020550.99,189.8424834,8.424
14,2,2012,0,1875040.16,190.0069881,8.424
14,3,2012,0,1926004.99,190.1714927,8.424
14,3,2012,0,2020839.31,190.3359973,8.424
14,3,2012,0,1941040.5,190.4618964,8.424
14,3,2012,0,1893447.71,190.5363213,8.424
14,3,2012,0,1905033.01,190.6107463,8.424
14,4,2012,0,2376022.26,190.6851712,8.567
14,4,2012,0,1912909.69,190.7595962,8.567
14,4,2012,0,1875686.44,190.8138013,8.567
14,4,2012,0,1784029.95,190.8680064,8.567
14,5,2012,0,1949354.29,190.9222115,8.567
14,5,2012,0,1987531.05,190.9764167,8.567
14,5,2012,0,1932233.17,190.9964479,8.567
14,5,2012,0,2030869.61,191.0028096,8.567
14,6,2012,0,2049485.49,191.0091712,8.567
14,6,2012,0,2099615.88,191.0155329,8.567
14,6,2012,0,1905733.68,191.0299731,8.567
14,6,2012,0,1660228.88,191.0646096,8.567
14,6,2012,0,1591835.02,191.0992462,8.567
14,7,2012,0,1862128.95,191.1338827,8.684
14,7,2012,0,1544422.35,191.1685192,8.684
14,7,2012,0,1553250.16,191.1670428,8.684
14,7,2012,0,1479514.66,191.1655664,8.684
14,8,2012,0,1656886.46,191.16409,8.684
14,8,2012,0,1648570.03,191.1626135,8.684
14,8,2012,0,1660433.3,191.2284919,8.684
14,8,2012,0,1621841.33,191.3448865,8.684
14,8,2012,0,1613342.19,191.461281,8.684
14,9,2012,1,1904512.34,191.5776756,8.684
14,9,2012,0,1554794.22,191.69985,8.684
14,9,2012,0,1565352.46,191.8567038,8.684
14,9,2012,0,1522512.2,192.0135577,8.684
14,10,2012,0,1687592.16,192.1704115,8.667
14,10,2012,0,1639585.61,192.3272654,8.667
14,10,2012,0,1590274.72,192.3308542,8.667
14,10,2012,0,1704357.62,192.3088989,8.667
15,2,2010,0,652122.44,131.5279032,8.35
15,2,2010,1,682447.1,131.5866129,8.35
15,2,2010,0,660838.75,131.637,8.35
15,2,2010,0,564883.2,131.686,8.35
15,3,2010,0,605325.43,131.735,8.35
15,3,2010,0,604173.59,131.784,8.35
15,3,2010,0,593710.67,131.8242903,8.35
15,3,2010,0,592111.49,131.863129,8.35
15,4,2010,0,718470.71,131.9019677,8.185
15,4,2010,0,634605.77,131.9408065,8.185
15,4,2010,0,641208.65,131.9809,8.185
15,4,2010,0,643097.6,132.0226667,8.185
15,4,2010,0,570791.11,132.0644333,8.185
15,5,2010,0,661348.88,132.1062,8.185
15,5,2010,0,594385.2,132.152129,8.185
15,5,2010,0,616598.1,132.2230323,8.185
15,5,2010,0,744772.88,132.2939355,8.185
15,6,2010,0,693192.5,132.3648387,8.185
15,6,2010,0,619337.29,132.4357419,8.185
15,6,2010,0,652329.53,132.4733333,8.185
15,6,2010,0,672194.03,132.4976,8.185
15,7,2010,0,709337.11,132.5218667,8.099
15,7,2010,0,691497.62,132.5461333,8.099
15,7,2010,0,633203.69,132.5667742,8.099
15,7,2010,0,598553.43,132.5825806,8.099
15,7,2010,0,619224.06,132.5983871,8.099
15,8,2010,0,639651.24,132.6141935,8.099
15,8,2010,0,622437.08,132.63,8.099
15,8,2010,0,637090.44,132.6616129,8.099
15,8,2010,0,649791.15,132.6932258,8.099
15,9,2010,0,638647.21,132.7248387,8.099
15,9,2010,1,641965.2,132.7564516,8.099
15,9,2010,0,583210.87,132.7670667,8.099
15,9,2010,0,548542.47,132.7619333,8.099
15,10,2010,0,566945.95,132.7568,8.067
15,10,2010,0,591603.79,132.7516667,8.067
15,10,2010,0,577011.26,132.7633548,8.067
15,10,2010,0,600395.73,132.8170968,8.067
15,10,2010,0,598301.5,132.8708387,8.067
15,11,2010,0,612987.64,132.9245806,8.067
15,11,2010,0,619639.74,132.9783226,8.067
15,11,2010,0,608200.81,132.9172,8.067
15,11,2010,1,1120018.92,132.8369333,8.067
15,12,2010,0,754134.95,132.7566667,8.067
15,12,2010,0,847294.04,132.6764,8.067
15,12,2010,0,983825.15,132.6804516,8.067
15,12,2010,0,1368318.17,132.7477419,8.067
15,12,2010,1,543754.17,132.8150323,8.067
15,1,2011,0,509640.77,132.8823226,7.771
15,1,2011,0,479424.2,132.9510645,7.771
15,1,2011,0,487311.03,133.0285161,7.771
15,1,2011,0,481119.6,133.1059677,7.771
15,2,2011,0,556550.85,133.1834194,7.771
15,2,2011,1,582864.35,133.260871,7.771
15,2,2011,0,649993.5,133.3701429,7.771
15,2,2011,0,547564.09,133.4921429,7.771
15,3,2011,0,573374.49,133.6141429,7.771
15,3,2011,0,537035.28,133.7361429,7.771
15,3,2011,0,551553.99,133.8492258,7.771
15,3,2011,0,527389.28,133.9587419,7.771
15,4,2011,0,542556.05,134.0682581,7.658
15,4,2011,0,587370.81,134.1777742,7.658
15,4,2011,0,607691.36,134.2784667,7.658
15,4,2011,0,655318.26,134.3571,7.658
15,4,2011,0,560764.41,134.4357333,7.658
15,5,2011,0,630522.67,134.5143667,7.658
15,5,2011,0,630482.91,134.593,7.658
15,5,2011,0,593941.9,134.6803871,7.658
15,5,2011,0,636193.24,134.7677742,7.658
15,6,2011,0,695396.19,134.8551613,7.658
15,6,2011,0,642679.81,134.9425484,7.658
15,6,2011,0,639928.85,135.0837333,7.658
15,6,2011,0,656594.95,135.2652667,7.658
15,7,2011,0,674669.16,135.4468,7.806
15,7,2011,0,635118.48,135.6283333,7.806
15,7,2011,0,624114.56,135.7837419,7.806
15,7,2011,0,607475.44,135.8738387,7.806
15,7,2011,0,577511.02,135.9639355,7.806
15,8,2011,0,607961.21,136.0540323,7.806
15,8,2011,0,590836.37,136.144129,7.806
15,8,2011,0,599488.98,136.183129,7.806
15,8,2011,0,605413.17,136.2136129,7.806
15,9,2011,0,649159.68,136.2440968,7.806
15,9,2011,1,607593.51,136.2745806,7.806
